Column1,Column2,Column3
0.3733343333333333,0.2684008,0.2470008
0.2040028,0.21493553333333332,0.2584673333333333
0.36000480000000007,0.2203382,0.2146692666666667
0.25207260000000004,0.4079416,0.15680346666666667
0.4686082666666667,0.24221259999999997,0.32747313333333333
0.3649454,0.40821539999999995,0.21887433333333334
0.4950166000000001,0.14981966666666668,0.3219446
0.3640828666666666,0.18721833333333335,0.0616808
0.5300835333333334,0.19834906666666668,0.34388213333333334
0.4280154666666667,0.30281420000000003,0.19528153333333337
0.6008131333333334,0.33294333333333337,0.25268493333333336
0.44294653333333334,0.3258143333333334,0.27761553333333333
0.5829491333333333,0.2702184,0.3982155333333333
0.35781766666666665,0.3054832,0.3833475333333333
0.31695306666666667,0.39701533333333333,0.39661393333333333
0.3330167333333333,0.39394713333333337,0.4030126
0.27028313333333337,0.29901760000000005,0.4324134666666667
0.18628466666666668,0.2672856666666667,0.4418799333333333
0.1754163333333333,0.2097506,0.4395480666666666
0.31834813333333334,0.34101653333333337,0.39108026666666673
0.28674520000000003,0.1877494666666667,0.3190814666666667
0.31101286666666667,0.21654686666666664,0.2128802
0.23834900000000003,0.1924132,0.40334526666666665
0.11467706666666667,0.1959442,0.1590094
0.30554486666666664,0.08994433333333333,0.11967826666666667
0.3007454666666666,0.0795448,0.2373418
0.05374366666666666,0.21547326666666666,0.08094386666666667
0.3622722,0.23380506666666667,0.3085415333333333
0.0966038,0.14433693333333333,0.029871466666666666
0.2828679333333334,0.2111358,0.30493546666666665
0.09200053333333334,0.12353466666666667,0.09520039999999999
0.1740008,0.17753480000000002,0.10473466666666667
0.2180678666666667,0.18473426666666667,0.17393540000000002
0.1353338,0.06106773333333334,0.1608682
0.20760099999999998,0.26833386666666664,0.11393393333333333
0.13373406666666668,0.24893413333333334,0.15246739999999998
0.0904036,0.0631336,0.20780026666666668
0.2734682,0.3066009333333333,0.14900073333333333
0.0682672,0.0504002,0.15966673333333334
0.26446773333333334,0.3024675333333333,0.15060086666666667
0.020669,0.16426806666666668,0.20233413333333333
0.24786773333333334,0.06926726666666666,0.060400866666666664
0.08793366666666666,0.2512002,0.193667
0.23640160000000002,0.20913400000000001,0.2719341333333333
0.08446773333333334,0.035267266666666665,0.147334
0.19366726666666667,0.053734,0.20213466666666668
0.1834687333333333,0.2748008,0.06340013333333333
0.28026693333333336,0.14873446666666668,0.39640020000000004
0.2021338,0.218334,0.0469336
0.23326846666666665,0.21086726666666664,0.38199999999999995
0.17827106666666664,0.16206893333333333,0.041334133333333335
0.2714038,0.15866919999999998,0.204802
0.16393906666666666,0.11387033333333332,0.1310696666666667
0.31560740000000004,0.15080533333333335,0.32680406666666667
0.1314082,0.13900493333333333,0.1210034
0.35533760000000003,0.38700486666666667,0.312069
0.11367213333333333,0.15300406666666666,0.05833853333333334
0.3253404666666667,0.38700573333333327,0.38200599999999996
0.1970078,0.15300693333333332,0.11007333333333333
0.20547573333333335,0.4014068,0.23534133333333335
0.3814747333333333,0.1730072,0.20007473333333334
0.08034186666666666,0.410007,0.26227313333333335
0.31754126666666666,0.17114053333333332,0.15860826666666666
0.2522069333333333,0.40967373333333335,0.14234193333333334
0.32900766666666664,0.2914068,0.34207333333333334
0.23500826666666666,0.2700071333333333,0.26767186666666665
0.10900900000000001,0.15000593333333334,0.19520486666666667
0.3476743333333333,0.2000052,0.32200613333333333
0.19200566666666666,0.20333946666666666,0.1923406
